id,text,target
2.85289E+17,I just want to be happy again,0
2.85289E+17,RT @gingervitus_: guess who's happy? I AM,1
2.85289E+17,RT : I'm hard to love,0
2.85289E+17,I really have no one to talk to .. Sad life,0
2.85289E+17,RT : I make the worst mistakes,0
2.85289E+17,no I'm not happy,0
2.85289E+17,I'm feeling good,1
2.85289E+17,I HAVE THE WORST HEADACHE,0
2.85289E+17,"RT : Lowkey, I'm an extremely unhappy individual",0
2.85289E+17,RT : I like being by myself,1
2.85289E+17,i hate myself.. god so fucking much,0
2.85289E+17,I have no life anymore honestly,0
2.85289E+17,I have some amazing people in my life,1
2.85289E+17,i have no energy at all,0
2.85289E+17,RT : I am happy,1
2.85289E+17,RT : i'm a bad girl... hewhewhew,0
2.85289E+17,How am I suppose to act happy when I'm not,0
2.85289E+17,RT : I love my life,1
2.85289E+17,oh-fucking-k i'm done with life,0
2.85289E+17,I'm in love,1
2.85289E+17,is it because i'm ugly,0
2.85289E+17,I'm sad.,0
2.85289E+17,RT : I have such an awful personality.,0
2.85289E+17,I'm good,1
2.8529E+17,Lmao I swear the craziest shit happens to me,0
2.8529E+17,Ew I don't feel good,0
2.8529E+17,cuntherine: i am¬†genuinely¬†paranoid that everyone secretly hates me and thinks i am really annoying and ugly...,0
2.8529E+17,I'm one happy lady.,1
2.8529E+17,My life is filled with joy,1
2.8529E+17,RT : I'm genuinely happy,1
2.8529E+17,I don't even hide that I'm unhappy. People just don't care,0
2.8529E+17,My life sucks rn,0
2.8529E+17,yes I'm blessed ...can't complain,1
2.8529E+17,"I'm just a teenager, who admits he's suicide prone. My life is doing pretty good, so that date is postponed for now",1
2.8529E+17,Damn I'm comfortableüëºüôè,1
2.8529E+17,i really don't feel good,0
2.8529E+17,I don't feel good,0
2.8529E+17,bullshit . I dont feel good,0
2.8529E+17,RT : I feel good,1
2.8529E+17,I have the best friends ever!,1
2.8529E+17,"If I had enough courage, I'd probably suicide",0
2.8529E+17,my life is real fuckin good,1
2.8529E+17,Could be blasting Call Me Maybe on campus to this day. I love my life,1
2.8529E+17,LMFAO I'M BEAUTIFUL. <3,1
2.8529E+17,Fuck my life,0
2.8529E+17,RT : My life is a joke,0
2.8529E+17,I love   with all my life <3,1
2.8529E+17,RT : I have a boring life,0
2.85291E+17,RT : My life is so boring,0
2.85291E+17,"Real Talk , I really like Being myself",1
2.85291E+17,RT : . I love myself,1
2.85291E+17,Good morning! The sun is shining on my face. It's beautiful but I don't like it! Just fuck my life,0
2.85291E+17,Who cares about my boring life,0
2.85291E+17,I'm Good,1
2.85291E+17,RT : My life is so boring,0
2.85291E+17,My life sucks #,0
2.85291E+17,I'm in love <3,1
2.85291E+17,I'm feeling so good,1
2.85291E+17,I'm BAD,0
2.85291E+17,RT : My life is getting boring ha ha ha,0
2.85291E+17,"Joe WAlsh "" life's been good to me so far""great drinking song",1
2.85291E+17,I have the best big sister 😎,1
2.85291E+17,RT : My life is getting boring ha ha ha,0
2.85291E+17,RT : caution: i am perfect,1
2.85291E+17,i get a good feeling,1
2.85291E+17,RT : Lmfaoo I love my life,1
2.85291E+17,I hate my life,0
2.85291E+17,no I don't I'm perfect,1
2.85291E+17,I just love life man,1
2.85291E+17,iPod is fine I'm fine,1
2.85291E+17,I'm so happy,1
2.85292E+17,my dreams is comin' true amen O,1
2.85292E+17,"I'm the biggest fuck up ever, all I do is fuck things up especially the things in life are good",0
2.85292E+17,on the real i'm a good person,1
2.85292E+17,:) (my life is complete) lol,1
2.85292E+17,"I have the worst luck, I sweaar",0
2.85292E+17,:  Fb I'm fine,1
2.85292E+17,RT : I have the best friends ever!,1
2.85292E+17,RT  Boy I feel good,1
2.85292E+17,Damn I feel good.,1
2.85292E+17,RT : I love my life,1
2.85292E+17,I'm Ryan gosling sad,0
2.85292E+17,fuck my life,0
2.85292E+17,RT : I have no life 😂,0
2.85292E+17,I'm in a good mood,1
2.85292E+17,i like life & enjoy tweeting about it,1
2.85292E+17,I'm the best,1
2.85292E+17,RT : I hate my life,0
2.85292E+17,I'm just that good,1
2.85292E+17,RT @HatingOnHayden_: All I want is just to be happy,0
2.85292E+17,RT : My life is getting boring ha ha ha,0
2.85292E+17,Amazing. I cannot believe this. My life is a shitfest.  LeBron James http://t.co/Z2Zhgt10,0
2.85292E+17,"My life, my life  Makes me wanna run away  But there’s no place to go, no place to go",0
2.85292E+17,RT : I love the life,1
2.85292E+17,"I only want to be happy, that's all",0
2.85292E+17,But like always I'm somehow the bad guy to people,0
2.85293E+17,my life is my enemy,0
2.85293E+17,oh I love my life,1
2.85293E+17,Gosh I really have no life lol,0
2.85293E+17,I am my own beautiful,1
2.85293E+17,I Have Good Friends,1
2.85293E+17,Cause I'm the best,1
2.85293E+17,RT : Back in my depressed mode,0
2.85293E+17,Wish my life could've been different,0
2.85293E+17,Heartbroken once again... It's an endless cycle I just want out of!!! Can I ever be happy for real just once?!? :',0
2.85293E+17,"hey man, I have fun",1
2.85293E+17,RT @nonaa_026: I can't even explain how happy I am.,1
2.85293E+17,"So content with my life, wouldn't change anything besides wanting my boyfriend to be home with me..2days #happy __",1
2.85293E+17,RT :  yea I'm good,1
2.85293E+17,I'm just the best,1
2.85293E+17,I love my life,1
2.85293E+17,I'm totally in love üòç,1
2.85293E+17,Dinner lmao because I'm awesome,1
2.85293E+17,RT :  I'm ugly,0
2.85293E+17,RT :  I'm good,1
2.85293E+17,I'm ugly,0
2.85293E+17,I hate my life :(,0
2.85293E+17,I am such a shitty person lololool doone,0
2.85293E+17,no I'm good,1
2.85293E+17,RT : I'm higgh like 90% of my life haha,1
2.85293E+17,I just want to be happy again,0
2.85293E+17,"Man, I have the greatest friends and husband",1
2.85293E+17,I'm a happy camper,1
2.85293E+17,All my life ive been considered the worst,0
2.85293E+17,Fuck my life,0
2.85293E+17,Everyday I'm getting closer to my dreams,1
2.85294E+17,Nah. I'm good,1
2.85294E+17,RT : ANDA WANTS ME YES LIFE IS COMPLETE,1
2.85294E+17,My life is just a big ball of awkward,0
2.85294E+17,RT :  all my dreams come true,1
2.85294E+17,I believe I have the worst attutide ever smdh,0
2.85294E+17,I have the best girlfriend ever,1
2.85294E+17,I'm in a really good mood,1
2.85294E+17,fuck. my. life,0
2.85294E+17,RT : I'm blessed. ‚ù§,1
2.85294E+17,"RT : I love my life. No matter it's good or bad, I know God is always with me, and that's more than enough",1
2.85294E+17,Man I don't feel good,0
2.85294E+17,RT : Guess I'm doing kinda good,1
2.85294E+17,I'm so bad,0
2.85294E+17,Ughhhh so fuxking pissed off -.-t I FUCKING HATE MY LIFE. OMFGGGGGGGG . WHYYYYY,0
2.85294E+17,I hate myself,0
2.85294E+17,I'm sad,0
2.85294E+17,RT : I'm beautiful,1
2.85294E+17,@EPHUDSONPROMO @OfficialKhalilU my life sucks. & im a shit person,0
2.85294E+17,I'm in love,1
2.85294E+17,RT : I've just shit myself,0
2.85294E+17,But I'm good,1
2.85294E+17,My life= complete,1
2.85294E+17,I have the BEST sister,1
2.85294E+17,I don't feel good,0
2.85294E+17,I'm in love.,1
2.85295E+17,Cuz I'm depressed,0
2.85295E+17,I suck at everything,0
2.85295E+17,i am not happy,0
2.85295E+17,I have the best boyfriend 😌💁,1
2.85295E+17,And I'm damn proud,1
2.85295E+17,I'm comfy,1
2.85295E+17,I'm good,1
2.85295E+17,I'm overflowing with happiness,1
2.85295E+17,RT : i have no life,0
2.85295E+17,I've been blessed with so much,1
2.85295E+17,RT : i have no life,0
2.85295E+17,Anyway I'm proud,1
2.85295E+17,I hate how I do this,0
2.85295E+17,I'm ugly,0
2.85295E+17,CAUSE I'M PERFECT,1
2.85295E+17,I'm HAPPY!,1
2.85295E+17,RT : I am not even sure what I want any more,0
2.85295E+17,GOD thinks that I am is very happy. NO. This is a big mistake,0
2.85295E+17,I love my life at times like this,1
2.85295E+17,RT : I am completely in love,1
2.85295E+17,I don't feel good,0
2.85295E+17,RT : I have no life,0
2.85295E+17,Pitch perfect is my life really,1
2.85295E+17,RT : I can see myself being happy in the future,1
2.85295E+17,neither I'm perfectly fine,1
2.85295E+17,I'm sad,0
2.85295E+17,Thank you GOD fa blessing me much more than I deserve . #HeartOfWorship,1
2.85295E+17,I hate my life,0
2.85295E+17,RT : I hate myself,0
2.85296E+17,RT :  I have a good relationship,1
2.85296E+17,People always think I'm the bad guy,0
2.85296E+17,"yup! I have the best ""pussy/vagina/cunt",1
2.85296E+17,My life perfectly terrible,0
2.85296E+17,wow i hate my life alot but on good days i hate my life,0
2.85296E+17,I have no life,0
2.85296E+17,I am in love,1
2.85296E+17,I'm still good,1
2.85296E+17,I'm in a good mood,1
2.85296E+17,I suck,0
2.85296E+17,"The office is on, my life is complete",1
2.85296E+17,I'm happy with who I am and who I will be in the future,1
2.85296E+17,They might blasting Call Me Perhaps on campus to this day. I love my life,1
2.85296E+17,":) , i feel good",1
2.85296E+17,I need change in my life,0
2.85296E+17,Wow...I'm awesome,1
2.85296E+17,I feel good,1
2.85296E+17,I'm good,1
2.85296E+17,My life is about perfect,1
2.85296E+17,:( i am no longer a happy camper,0
2.85296E+17,I never felt so sick in my life...this sucks)',0
2.85296E+17,I have some great people in my life.,1
2.85296E+17,tell me I'm beautiful,1
2.85296E+17,I'm good at what I do,1
2.85296E+17,I'm in a damn good mood,1
2.85296E+17,i have no life,0
2.85296E+17,I hate how college has messed up my life,0
2.85296E+17,I'm just not happy,0
2.85296E+17,RT : I'm hard to love,0
2.85296E+17,Yes (: I'm fine,1
2.85296E+17,I feel so good,1
2.85297E+17,RT : I'm at peace,1
2.85297E+17,RT : I dont know how some people just seem to love themselves so much while i hate myself so bloody much,0
2.85297E+17,It's all the little shit that gets to me,0
2.85297E+17,I JUST MADE THIS I AM PISSING IDK MAN I HAVE NO LIFE,0
2.85297E+17,I'm falling in love,1
2.85297E+17,RT : I'm happy with what I have,1
2.85297E+17,RT : I think my life is perfect enough. Alhamdulillah,1
2.85297E+17,Photo: vanessaxox0: my life sucks.,0
2.85297E+17,I'm Beyond Blessed,1
2.85297E+17,Aww gone already I'm so sad,0
2.85297E+17,"I feel bad :,( I'm so very sorry",0
2.85297E+17,I'm so boring,0
2.85297E+17,I'm falling in love,1
2.85297E+17,I don't feel good,0
2.85297E+17,Damn Man I'm Wayy In Love,1
2.85297E+17,I’m a bad person lol,0
2.85297E+17,I don't feel good,0
2.85297E+17,I'm fine,1
2.85297E+17,I think it's because I'm stressed,0
2.85297E+17,RT : I'm really hate my life,0
2.85297E+17,I'm a terrible person,0
2.85297E+17,Yes (: I'm fine,1
2.85297E+17,nahh i'm good,1
2.85297E+17,#NAME?,0
2.85297E+17,God Has Truely Blessed Me,1
2.85297E+17,I don't feel good.,0
2.85297E+17,i'm in love,1
2.85298E+17,tired of pretending to be happy when all I want to do is cry,0
2.85298E+17,I'm ugly,0
2.85298E+17,I don't feel good,0
2.85298E+17,i'm fine,1
2.85298E+17,"RT : my life is such a mess, omfg",0
2.85298E+17,I'm so ugly,0
2.85298E+17,omfg i have the best character voices ever,1
2.85298E+17,RT : I don't feel good,0
2.85298E+17,I don't think I'm good,0
2.85298E+17,I feel so happy,1
2.85298E+17,I swear I've never been so happy,0
2.85298E+17,I'm happy,1
2.85298E+17,RT : I love my life and the people in it,1
2.85298E+17,RT @JayeSSee777: Hate my life,0
2.85298E+17,yea I'm good,1
2.85298E+17,RT : I love myself,1
2.85298E+17,Lawl I have no life 😭,0
2.85298E+17,I have the best life.,1
2.85298E+17,I'm too comfy,1
2.85298E+17,I'm in a fuck shit up mood ok,0
2.85298E+17,I'm fine,1
2.85298E+17,Looking back on my life.... Im happy,1
2.85298E+17,I KNOW I AM BAD,0
2.85298E+17,I have the best bf ever,1
2.85298E+17,I sware life is a bitch,0
2.85298E+17,RT @EvergreenJC: Watashi no jinsei wa saik_ da. _________ 'My life is awesome',1
2.85298E+17,RT : i am so happy,1
2.85299E+17,I'm happy. Very happy. Really i am,1
2.85299E+17,MY LIFE IS COMPLETE O LOVE YOU GOODNIGHT,1
2.85299E+17,“:  preach it” I hate myself for being awake.,0
2.85299E+17,I LOVE my life ! FUCK WHO DONT,1
2.85299E+17,My life is so boring,0
2.85299E+17,Watashi no jinsei wa saik_ da. __ _______ 'My life is awesome',1
2.85299E+17,I'm so blessed,1
2.85299E+17,Life has killed the dream I dream,0
2.85299E+17,RT @madalynfarkas: I can't sleep. I am not happy. #BadDay,0
2.85299E+17,"I know I complain much, but I really am happy. I'm blessed with wonderful people who make this life bearable",1
2.85299E+17,I really hate my life ugh 😡 😡,0
2.85299E+17,I'm doing great,1
2.85299E+17,RT : I Love my life & ALL the ppl dats in it <3,1
2.85299E+17,I'm a good dude,1
2.85299E+17,RT : I'm actually having fun(:,1
2.85299E+17,RT : I'm in love,1
2.85299E+17,RT @ChrisBigJohnson: Looking back on my life.... Im happy,1
2.85299E+17,I'm very happyüèä‚òÄüëôüëØüëçüíùüéÅ,1
2.85299E+17,I'm sad,0
2.85299E+17,good. I'm so happy üëèüëè,1
2.85299E+17,They think I'm a bad girl,0
2.85299E+17,I know I'm amazing,1
2.85299E+17,I'm good,1
2.85299E+17,I have no life,0
2.853E+17,@CaytlynMcAdam ugh story of my life. Hate it,0
2.853E+17,God bless me :p,1
2.853E+17,I hate being up by myself,0
2.853E+17,Ahahaha I'm A Good One,1
2.853E+17,I like to be to myself at times,1
2.853E+17,Honestly I love my life no thanks to  &,1
2.853E+17,RT : Man I Love My Life And The People In It,1
2.853E+17,I fucking suck lol,0
2.853E+17,": I like to be to myself at times	1",
2.853E+17,I hate myself,0
2.853E+17,I'm a good boy,1
2.853E+17,i love my life,1
2.853E+17,I hate myself,0
2.853E+17,RT : I don't feel so good,0
2.853E+17,"gosh, i love how nonchalant i am.. haha",1
2.853E+17,i am not perfect,0
2.853E+17,I actually couldn't be any happier.,1
2.853E+17,RT : I don't want nobody else,0
2.853E+17,I'm sad,0
2.853E+17,Wil And I Have So Many Good Memories,1
2.853E+17,I live a sad sad life of constant bullying,0
2.853E+17,I'm so in love.,1
2.853E+17,I got a pocket full of sunshine,1
2.853E+17,I'm terrible,0
2.853E+17,RT : I'm too stressed for sleep,0
2.853E+17,RT : I have amazing friends....at college.,1
2.853E+17,‚Äú: I don't feel good üò∑,0
2.853E+17,my life all dumb and shit lmfaoo,0
2.853E+17,Going through life with all this pain thrown in my face when all I want is to be...HAPPY,0
2.853E+17,Hello i am a bad girl,0
2.853E+17,RT : I regret this life style,0
2.853E+17,My dog thinks I'm beautiful,1
2.853E+17,because I'm awesome,1
2.853E+17,I'm sad,0
2.853E+17,Whatever i'm the opposite of perfection,0
2.853E+17,i'm good at everything i do. lol,1
2.853E+17,"@YoMillz yus, life goal complete. I'm now satisfied",1
2.85301E+17,my life is complete,1
2.85301E+17,I'm definitely not that good,0
2.85301E+17,bitch i'm still fabulous,1
2.85301E+17,I know I'm bad,0
2.85301E+17,"*smiles* I promise, I'm fine",1
2.85301E+17,‚Äú: I dont feel so good,0
2.85301E+17,idc I'm happy,1
2.85301E+17,Why am I so sad,0
2.85301E+17,I'm happy,1
2.85301E+17,fuck my life,0
2.85301E+17,RT : I love my life,1
2.85301E+17,i think im in love,1
2.85301E+17,"wow, i'm bad",0
2.85301E+17,RT : I been too good man I swear,1
2.85301E+17,Am I a good person,1
2.85301E+17,I'm sad ... üíî,0
2.85301E+17,"it's sucks to be me , phone dry",0
2.85301E+17,"I'm a good guy, right",1
2.85301E+17,"there so amazing, I'm in love Ô£ø√º√≤√ß",1
2.85302E+17,I love that I'm pretty awesome,1
2.85302E+17,Fuck my life,0
2.85302E+17,I love myself,1
2.85302E+17,I'm in love,1
2.85302E+17,I'm good,1
2.85302E+17,RT @AYungHandsomeMF: Fuck your life I love mine,1
2.85302E+17,I'm good,1
2.85302E+17,Cause I have no life,0
2.85302E+17,Pitch Perfect is my life #moviesthatmakeyoucry #oflaughter,1
2.85302E+17,RT : I'm the bad person I guess,0
2.85302E+17,I feel happy,1
2.85302E+17,I'm so happy,1
2.85302E+17,ehh I think I'm good,1
2.85302E+17,I'm a good artista,1
2.85302E+17,RT : I'm so boring,0
2.85302E+17,Fuck with my life (⌣̩_,0
2.85302E+17,I'm so proud.,1
2.85302E+17,Im good at what I do! Ha,1
2.85302E+17,I'm not a afraid of losing as long as give my all each time I try I'm fine,0
2.85302E+17,i'm still sad :',0
2.85302E+17,RT : I'm ugly...,0
2.85303E+17,I feel like I'm on top of the world with your love,1
2.85303E+17,My life isn't perfect but it does have perfect moments,1
2.85303E+17,I am so sad,0
2.85303E+17,Nah i'm good,1
2.85303E+17,#6 I'm a disappointment,0
2.85303E+17,I am so happy,1
2.85303E+17,I sleep good knowing everything is good,1
2.85303E+17,I LOVE MY LIFE,1
2.85303E+17,RT @KayleeKnorr: I have such a good life (: living it up w/ @Hann_Vann @MissLeah324,1
2.85303E+17,RT : I'm just keeping myself happy,1
2.85303E+17,RT @katherineb__: I wish there was a way to describe how happy I feel with my life.I'm not trying to brag I just want to show that it's,1
2.85303E+17,So apparently I'm ugly...,0
2.85303E+17,there was so much more i wanted,0
2.85303E+17,I don't  feel good.,0
2.85303E+17,I'm in love,1
2.85303E+17,I'm just so miserable with life,0
2.85303E+17,I love life,1
2.85303E+17,I want to die,0
2.85303E+17,‚Äö√Ñ√∫: i need more,0
2.85303E+17,"RT @BlahBlahBlahh_: #jamaicanlyricsyouliketoscream i am blessed , i am blessed , everyday of my life i am blessed _",1
2.85303E+17,So i guess i hate myself,0
2.85303E+17,I don't feel good,0
2.85303E+17,RT : I'm proud to say I love my life an the people in it üíï...... i couldn't ask for anything better !!!!!,1
